ellip_1,ellip_2,ellip_3,ellip_4,ellip_5,ellip_6,ellip_7,ellip_8,ellip_9,ellip_10,ellip_11,ellip_12
0.231263257378861,0.223590787679757,0.095794896298749,1,1,0.433619764508046,-0.155476866391735,0.188743040223547,0.084634601303415,-0.0366468963427807,-0.99573791192796,1.66427215019539
0.211679508052256,0.187008028951568,0.133056820109948,1,1,0.399309538035184,0.128717437350676,0.191141694170554,-0.162462629557651,0.77117436321199,0.615545283079803,2.36416391176261
0.44412500851699,0.313089548700224,0.0339430763554196,1,1,0.755663881748285,-0.0280066575782693,0.650021994652872,-0.0282985551678568,-0.00579322287143666,-0.999582728114173,1.92056546075068
0.475848076423383,0.0980580108024429,0.0916357744832859,1,1,0.770872296119735,0.208939775754829,0.288409130799229,-0.252927239040793,-0.940353085944109,-0.227516780714285,1.64243221591456
0.475848076423387,0.0980580108024403,0.0916357744832847,1,1,0.595489565042907,-0.271034848483328,0.266888037732131,0.614733699950977,0.426800990652654,-0.66328228720696,2.35249971067717
