ellip_1,ellip_2,ellip_3,ellip_4,ellip_5,ellip_6,ellip_7,ellip_8,ellip_9,ellip_10,ellip_11,ellip_12
0.231263257378861,0.223590787679755,0.0957948962987493,1,1,0.432083995194766,-0.152271594984191,0.189806036960329,-0.532870496455617,-0.645416589571357,-0.547253560895882,2.19817563760811
0.211679508052256,0.187008028951568,0.133056820109948,1,1,0.394697192075793,0.132430938914178,0.197991551436861,-0.189020526631773,0.797981708497031,0.572273040965593,2.47978602190016
